Id,Type,Title,Year,LengthMinutes,MediaGenres
tt0245317,movie,The Next Big Thing,2001,87,"Comedy,Drama,Romance"
tt0245328,movie,Off Key,2001,118,Comedy
tt0245341,movie,P.S. Your Cat Is Dead!,2002,92,Comedy
tt0245350,movie,The Pearl,2004,115,Drama
tt0245356,movie,Perfume,2001,106,Drama
tt0245407,movie,Crush,2001,108,"Comedy,Drama,Romance"
tt0245429,movie,Sen to Chihiro no kamikakushi,2001,124,"Adventure,Animation,Family"
tt0245479,movie,Just a Kiss,2002,89,"Comedy,Drama,Romance"
tt0245501,movie,Things Behind the Sun,2001,120,"Drama,Music"
tt0245522,movie,Cruel Game,2002,84,"Drama,Romance"
tt0245530,movie,Un crime au paradis,2001,89,Comedy
tt0245562,movie,Windtalkers,2002,134,"Action,Drama,War"
tt0245573,movie,XX/XY,2002,91,"Drama,Romance"
tt0245574,movie,Y tu mamá también,2001,106,Drama
tt0245612,tvSeries,Shinchan,2006,25,"Animation,Comedy"
tt0245634,movie,Jack the Dog,2001,85,"Comedy,Drama"
tt0245674,movie,Thir13en Ghosts,2001,91,"Fantasy,Horror"
tt0245686,movie,Joe Dirt,2001,91,"Adventure,Comedy,Drama"
tt0245799,movie,Rage of the Innocents,2001,93,"Action,Sci-Fi,Thriller"
tt0245803,movie,Bulletproof Monk,2003,104,"Action,Comedy,Fantasy"
tt0245806,movie,Burning Man: The Burning Sensation,2002,75,"Documentary,Music"
tt0245844,movie,The Count of Monte Cristo,2002,131,"Action,Adventure,Drama"
tt0245866,movie,Devil's Prey,2001,88,"Horror,Thriller"
tt0245891,movie,Extremedays,2001,93,"Action,Adventure,Comedy"
tt0245904,movie,Forgive Me Father,2001,138,"Crime,Drama,Mystery"
tt0245905,movie,Four Jacks,2001,92,"Mystery,Thriller"
tt0246002,movie,Kingdom Come,2001,94,"Comedy,Drama"
tt0246005,movie,Klassikko,2001,80,"Comedy,Drama"
tt0246037,movie,Lift,2001,85,"Crime,Drama"
tt0246076,movie,Metal,2001,90,"Drama,Sci-Fi"
tt0246108,movie,Nailed,2001,90,"Drama,Romance"
tt0246134,movie,Lucky Break,2001,108,"Comedy,Crime,Romance"
tt0246157,movie,The Pornographer: A Love Story,2004,81,Drama
tt0246158,movie,Les portes de la gloire,2001,89,"Comedy,Drama"
tt0246197,movie,The Right Girl,2001,76,"Comedy,Romance"
tt0246226,movie,Serenades,2001,99,"Drama,Romance"
tt0246228,movie,Alex in Wonder,2001,96,"Comedy,Drama"
tt0246268,movie,To tama,2001,153,"Comedy,Drama"
tt0246278,movie,"Oui, mais...",2001,104,"Comedy,Drama,Family"
tt0246404,movie,The 24th Day,2004,92,"Crime,Drama,Thriller"
tt0246409,movie,False Start,2001,90,"Action,Drama,Sport"
tt0246438,movie,Auf Herz und Nieren,2001,95,"Action,Comedy"
tt0246460,movie,Die Another Day,2002,133,"Action,Adventure,Thriller"
tt0246464,movie,Big Trouble,2002,85,"Comedy,Crime,Thriller"
tt0246500,movie,Who Is Cletis Tout?,2001,92,"Action,Comedy,Crime"
tt0246514,movie,Viktor Vogel - Commercial Man,2001,108,"Comedy,Romance"
tt0246544,movie,The Musketeer,2001,104,"Action,Adventure,Romance"
tt0246578,movie,Donnie Darko,2001,113,"Drama,Mystery,Sci-Fi"
tt0246592,movie,Dummy,2002,91,"Comedy,Drama,Romance"
tt0246628,movie,Focus,2001,106,"Drama,Romance"
tt0246659,movie,Ein göttlicher Job,2001,83,"Comedy,Fantasy"
tt0246677,movie,Heaven,2002,97,"Crime,Drama,Romance"
tt0246692,movie,Gamle mænd i nye biler,2002,95,"Action,Comedy,Crime"
tt0246717,movie,Jojo la frite,2002,86,"Comedy,Fantasy,Romance"
tt0246719,movie,Julie Walking Home,2002,118,"Drama,Romance"
tt0246730,movie,Kikar Ha-Halomot,2001,98,Drama
tt0246744,movie,Le lait de la tendresse humaine,2001,94,Drama
tt0246772,movie,Bella Martha,2001,109,"Comedy,Drama,Romance"
tt0246853,movie,Wie Feuer und Flamme,2001,94,"Drama,Romance"
tt0246878,movie,Quest for the Lost Tribes,2003,100,Documentary
tt0246890,movie,King Rikki,2002,91,Drama
tt0246894,movie,Rollerball,2002,98,"Action,Sci-Fi,Sport"
tt0246965,movie,Sweet Revenge,2001,92,Thriller
tt0246978,movie,Thema Nr. 1,2001,84,"Comedy,Drama"
tt0246989,movie,Tomcats,2001,95,Comedy
tt0247050,movie,The Sounds of Silents - Der Stummfilmpianist,2006,80,"Documentary,Music"
tt0247114,tvSeries,Da Mob,2001,30,"Animation,Comedy,Music"
tt0247120,tvSeries,Night Visions,2001,43,"Fantasy,Horror,Mystery"
tt0247133,movie,The Meeksville Ghost,2001,95,"Adventure,Drama,Fantasy"
tt0247199,movie,The Believer,2001,98,Drama
tt0247254,movie,The Code Conspiracy,2002,97,"Action,Mystery,Thriller"
tt0247303,movie,Down,2001,111,"Action,Horror,Mystery"
tt0247389,movie,Green Diggity Dog,2001,97,"Comedy,Crime,Romance"
tt0247419,movie,Ignition,2001,99,"Action,Drama,Thriller"
tt0247425,movie,In the Bedroom,2001,131,"Crime,Drama"
tt0247427,movie,In the Shadows,2001,105,"Drama,Thriller"
tt0247444,movie,Juwanna Mann,2002,91,"Comedy,Drama,Romance"
tt0247512,movie,The Medicine Show,2001,102,"Comedy,Drama,Romance"
tt0247584,movie,Nocní hovory s matkou,2001,69,Documentary
tt0247585,movie,Nouvel ordre mondial... quelque part en Afrique,2001,90,Documentary
tt0247638,movie,The Princess Diaries,2001,115,"Comedy,Family,Romance"
tt0247643,movie,Los pájaros se van con la muerte,2011,110,"Drama,Mystery"
tt0247645,movie,The Quickie,2001,99,"Crime,Drama"
tt0247657,movie,Rebelové,2001,109,"Comedy,Musical,Romance"
tt0247745,movie,Super Troopers,2001,100,"Comedy,Crime,Mystery"
tt0247786,movie,"Two Days, Nine Lives",2001,94,Drama
tt0247823,movie,Women in Film,2001,89,"Comedy,Drama"
tt0247888,tvSeries,El noveno mandamiento,2001,45,"Comedy,Romance"
tt0247911,movie,Aap Mujhe Achche Lagne Lage,2002,180,"Action,Drama,Romance"
tt0248017,movie,Forbidden City,2001,118,Drama
tt0248093,movie,Honolulu,2001,90,"Comedy,Drama,Romance"
tt0248110,movie,The Invitation,2003,85,"Drama,Horror,Thriller"
tt0248123,movie,Julietta,2001,100,"Drama,Romance"
tt0248126,movie,Kabhi Khushi Kabhie Gham...,2001,210,"Drama,Musical,Romance"
tt0248151,movie,Die Legende vom Potsdamer Platz,2001,360,Documentary
tt0248169,movie,Manna from Heaven,2002,119,Comedy
tt0248174,movie,Die Markus Family,2001,80,Documentary
tt0248190,movie,No Such Thing,2001,102,"Comedy,Drama,Fantasy"
tt0248216,movie,Na Tum Jaano Na Hum,2002,158,"Comedy,Drama,Musical"
tt0248325,movie,Prema Katha,2010,123,"Drama,Romance"
tt0248408,movie,Der Schuh des Manitu,2001,87,"Comedy,Western"
tt0248490,movie,El sueño del caimán,2001,102,"Drama,Family"
tt0248617,movie,Yaadein...,2001,171,"Drama,Musical,Romance"
tt0248638,tvSeries,Kate Brasher,2001,60,Drama
tt0248640,movie,Hard Cash,2002,116,"Action,Crime,Thriller"
tt0248654,tvSeries,Six Feet Under,2001,60,"Comedy,Drama"
tt0248661,movie,3 A.M.,2001,92,"Crime,Mystery,Romance"
tt0248667,movie,Ali,2001,157,"Biography,Drama,Sport"
tt0248742,movie,Crash Point Zero,2001,93,"Action,Adventure,Drama"
tt0248770,movie,Drakarna över Helsingfors,2001,90,Drama
tt0248845,movie,Hedwig and the Angry Inch,2001,95,"Comedy,Drama,Music"
tt0248928,movie,Joki,2001,104,"Drama,Romance"
tt0248953,movie,Large,2001,78,Comedy
tt0248966,movie,Love & Support,2001,88,"Comedy,Drama"
tt0248974,movie,Ronnie,2002,84,Thriller
tt0249081,movie,Le petit poucet,2001,90,"Drama,Family,Fantasy"
tt0249082,movie,Plan B,2001,98,"Comedy,Crime,Drama"
tt0249110,movie,Rentun ruusu,2001,102,"Biography,Drama,Music"
tt0249131,movie,Rölli ja metsänhenki,2001,92,"Family,Fantasy,Music"
tt0249146,movie,Separation Anxiety,2002,87,Comedy
tt0249180,movie,T.T. Sindrom,2002,102,"Horror,Thriller"
tt0249215,movie,Umur,2002,102,"Drama,Romance"
tt0249261,movie,Young Love,2001,80,"Drama,Romance"
tt0249326,tvSeries,Voyage of the Unicorn,2001,170,"Adventure,Fantasy"
tt0249371,movie,Asoka,2001,180,"Action,Biography,Drama"
tt0249478,movie,Domestic Disturbance,2001,89,"Crime,Thriller"
tt0249498,movie,Escape from Cuba,2003,97,"Action,Drama"
tt0249511,movie,Double Deception,2001,87,"Action,Thriller"
tt0249516,movie,Foodfight!,2012,91,"Action,Adventure,Animation"
tt0249542,movie,Goebbels und Geduldig,2001,90,"Comedy,Drama,War"
tt0249624,movie,Gabriel & Me,2001,84,Drama
tt0249643,movie,Kat,2001,85,"Horror,Mystery"
tt0249783,movie,Sri Manjunatha,2001,152,"Drama,Family,History"
tt0249818,movie,Mrugaraaju,2001,147,"Action,Adventure,Thriller"
tt0249846,movie,Nobody Needs to Know,2003,96,Drama
tt0250023,movie,Tapped Out,2003,95,"Action,Crime"
tt0250067,movie,The Trip,2002,95,"Comedy,Drama,Romance"
tt0250081,movie,Storytelling,2001,87,"Comedy,Drama,Romance"
tt0250125,movie,Zir-e poost-e shahr,2001,92,Drama
tt0250202,movie,All Over the Guy,2001,95,"Comedy,Romance"
tt0250214,movie,Anthrax,2001,90,"Drama,Sci-Fi,Thriller"
tt0250223,movie,Astérix & Obélix : Mission Cléopâtre,2002,107,"Adventure,Comedy,Family"
tt0250224,movie,Crazy/Beautiful,2001,99,"Drama,Romance"
tt0250258,movie,Das Experiment,2001,120,"Drama,Thriller"
tt0250274,movie,The Brothers,2001,106,"Comedy,Drama,Romance"
tt0250282,movie,Teddy Bears' Picnic,2001,80,Comedy
tt0250292,movie,Cheats,2002,86,Comedy
tt0250310,movie,Corky Romano,2001,86,"Comedy,Crime"
tt0250323,movie,The Deep End,2001,101,"Crime,Drama,Mystery"
tt0250347,movie,Double Whammy,2001,93,"Comedy,Crime,Drama"
tt0250371,movie,The Other Side of Heaven,2001,113,"Adventure,Biography,Drama"
tt0250427,movie,L'homme des foules,2001,90,Drama
tt0250468,movie,Killing Me Softly,2002,100,"Drama,Mystery,Romance"
tt0250485,movie,L.A.P.D.: To Protect and to Serve,2001,94,"Action,Crime,Drama"
tt0250491,movie,Late Night Shopping,2001,91,Comedy
tt0250494,movie,Legally Blonde,2001,96,"Comedy,Romance"
tt0250613,movie,Boa,2001,96,"Action,Horror,Sci-Fi"
tt0250617,movie,Night at the Golden Eagle,2001,87,Drama
tt0250622,movie,"Not Afraid, Not Afraid",2001,86,Drama
tt0250625,movie,Way Off Broadway,2001,87,Drama
tt0250636,movie,Out of the Black,2001,106,"Drama,Mystery,Thriller"
tt0250638,movie,PTU,2003,85,"Action,Crime,Drama"
tt0250687,movie,Rat Race,2001,112,"Action,Adventure,Comedy"
tt0250698,movie,Ritual,2002,99,Horror
tt0250716,movie,The Search for John Gissing,2001,91,Comedy
tt0250720,movie,See Spot Run,2001,94,"Action,Comedy,Crime"
tt0250790,movie,Turn of Faith,2002,96,"Crime,Drama"
tt0250797,movie,Unfaithful,2002,124,"Drama,Romance,Thriller"
tt0250804,movie,Don't Let Go,2002,87,Drama
tt0250821,movie,"White Farmers, Black Land",2001,57,Documentary
tt0251031,movie,Series 7: The Contenders,2001,86,"Comedy,Thriller"
tt0251032,movie,Crooked Earth,2001,100,Drama
tt0251052,movie,The Discovery of Heaven,2001,150,"Drama,Fantasy"
tt0251054,movie,The Donor,2001,95,Romance
tt0251057,movie,Double Bang,2001,104,"Crime,Drama,Thriller"
tt0251075,movie,Evolution,2001,101,"Comedy,Sci-Fi"
tt0251110,movie,Gypsy 83,2001,94,"Drama,Romance"
tt0251114,movie,Hart's War,2002,125,"Drama,War"
tt0251127,movie,How to Lose a Guy in 10 Days,2003,116,"Comedy,Romance"
tt0251160,movie,John Q,2002,116,"Crime,Drama,Thriller"
tt0251163,movie,Jumping for Joy,2002,94,"Comedy,Drama,Family"
tt0251174,movie,Kevin of the North,2001,86,"Adventure,Comedy,Sport"
tt0251179,movie,Larceny,2004,101,Comedy
tt0251193,movie,Magic Rock,2001,94,"Comedy,Drama,Family"
tt0251294,movie,Nikita Blues,2001,85,Drama
tt0251308,movie,Nowhere in Sight,2001,93,Thriller
tt0251364,movie,Rave Macbeth,2001,87,"Crime,Drama,Music"
tt0251369,movie,The Remnant,2001,106,"Horror,Sci-Fi,Thriller"
tt0251370,movie,Rennie's Landing,2001,103,Drama
tt0251415,movie,Stickmen,2001,98,"Comedy,Drama,Sport"
tt0251447,movie,Der Tunnel,2001,150,"Drama,History,Thriller"
tt0251458,movie,Vakvagányok,2001,118,"Comedy,Drama,Music"
tt0251462,movie,Venus,2002,110,Action
tt0251523,tvSeries,Powder Park,2001,50,"Drama,Romance,Sport"
tt0251636,movie,Chico,2001,112,Drama
tt0251661,movie,Dekapentavgoustos,2001,106,Drama
tt0251677,movie,Dreaming of Julia,2003,109,"Comedy,Drama"
tt0251696,movie,Fast Sofa,2001,109,"Adventure,Drama"
tt0251734,movie,Honolulu Baby,2001,91,"Comedy,Drama"
tt0251736,movie,House of 1000 Corpses,2003,89,Horror
tt0251744,movie,In Memory of My Father,2005,96,"Comedy,Drama"
tt0251796,movie,Lemmy,2002,111,"Documentary,Music"
tt0251806,movie,Long Time Dead,2002,94,"Horror,Thriller"
tt0251901,movie,No Place Like Home,2002,85,Family
tt0251951,movie,Pretty Cool,2002,92,"Comedy,Sci-Fi"
tt0252028,movie,Surviving Christmas,2004,91,"Comedy,Romance"
tt0252052,movie,An American Reunion,2003,93,"Comedy,Drama,Romance"
tt0252076,movie,Maid in Manhattan,2002,105,"Comedy,Drama,Romance"
tt0252175,tvSeries,The Wayne Brady Show,2001,30,Comedy
tt0252194,movie,Adieu Babylone,2001,91,Drama
tt0252223,movie,All the Queen's Men,2001,99,"Action,Comedy,Drama"
tt0252225,movie,Almost Salinas,2001,92,"Comedy,Drama,Mystery"
tt0252253,movie,Baby Blue,2001,119,Thriller
tt0252266,movie,Beeper,2002,100,"Crime,Thriller"
tt0252299,movie,Buffalo Soldiers,2001,98,"Comedy,Crime,Drama"
tt0252363,movie,Deham,2001,120,"Drama,Sci-Fi"
tt0252444,movie,Rabbit-Proof Fence,2002,94,"Adventure,Biography,Drama"
tt0252480,movie,The Grey Zone,2001,108,"Drama,History,War"
tt0252501,movie,Hearts in Atlantis,2001,101,"Drama,Mystery"
tt0252503,movie,Heist,2001,109,"Action,Crime,Drama"
tt0252641,movie,Liefje,2001,82,Drama
tt0252665,movie,Le vélo de Ghislain Lambert,2001,119,"Comedy,Drama,Sport"
tt0252684,movie,Manic,2001,100,Drama
tt0252866,movie,American Pie 2,2001,108,Comedy
tt0252902,movie,Thank Heaven,2001,87,Comedy
tt0252963,movie,The Bunker,2001,88,"Drama,Horror,Mystery"
tt0253016,movie,Love Life,2002,95,"Comedy,Romance"
tt0253028,movie,Deadly Little Secrets,2002,97,Thriller
tt0253114,movie,My Best Friend's Wife,2001,85,"Comedy,Drama"
tt0253126,movie,High Heels and Low Lifes,2001,86,"Action,Comedy,Crime"
tt0253197,movie,Syndare i sommarsol,2001,98,Drama
tt0253200,movie,Last Orders,2001,109,Drama
tt0253201,movie,Last Party 2000,2001,90,Documentary
tt0253225,movie,Mademoiselle,2001,85,"Comedy,Drama,Romance"
tt0253314,movie,Nicolas,2001,90,Drama
tt0253335,movie,No Turning Back,2001,98,"Crime,Drama,Thriller"
tt0253399,movie,One Leg Kicking,2001,90,"Comedy,Sport"
tt0253474,movie,The Pianist,2002,150,"Biography,Drama,Music"
tt0253487,movie,Pledge of Innocence,2001,93,"Action,Drama,Thriller"
tt0253556,movie,Reign of Fire,2002,101,"Action,Adventure,Fantasy"
tt0253586,movie,Revolution #9,2001,90,Thriller
tt0253612,movie,La répétition,2001,96,Drama
tt0253688,movie,Shoot or Be Shot,2002,90,Comedy
tt0253754,movie,Star Trek: Nemesis,2002,116,"Action,Adventure,Sci-Fi"
tt0253798,movie,Out Cold,2001,89,"Comedy,Sport"
tt0253827,movie,The Martins,2001,87,Comedy
tt0253840,movie,The Triumph of Love,2001,112,"Comedy,Romance"
tt0253867,movie,The Sweetest Thing,2002,84,"Comedy,Romance"
tt0253895,movie,Vienna,2002,104,Comedy
tt0253933,movie,What About Me,2002,101,Romance
tt0254099,movie,The Anniversary Party,2001,115,"Comedy,Drama,Romance"
tt0254195,movie,Der Boxprinz,2002,100,"Biography,Documentary"
tt0254199,movie,CQ,2001,88,"Comedy,Drama,Sci-Fi"
tt0254226,movie,Claim,2002,93,"Crime,Thriller"
tt0254235,movie,Concorrenza sleale,2001,110,"Drama,War"
tt0254252,movie,Dead Awake,2001,100,"Action,Thriller"
tt0254284,movie,Dog Eat Dog,2001,93,"Comedy,Drama"
tt0254324,movie,Imago,2001,105,Fantasy
tt0254334,movie,The Fourth Angel,2001,96,"Action,Drama,Thriller"
tt0254422,movie,The Inside Story,2001,85,"Fantasy,Romance,Thriller"
tt0254448,movie,Making Metamorphosis,2001,82,Drama
tt0254455,movie,Lucía y el sexo,2001,128,"Drama,Romance"
tt0254481,movie,Koi... Mil Gaya,2003,171,"Action,Drama,Fantasy"
tt0254521,movie,Liberté-Oléron,2001,107,Comedy
tt0254610,movie,Nynke,2001,110,"Biography,Drama,History"
tt0254617,movie,Olive Juice,2001,88,"Comedy,Romance"
tt0254622,movie,On appelle ça... le printemps,2001,104,Comedy
tt0254626,movie,One Eyed King,2001,105,"Crime,Drama,Thriller"
tt0254686,movie,La pianiste,2001,131,"Drama,Music"
tt0254703,movie,The Point Men,2001,100,"Action,Drama,Thriller"
tt0254718,movie,Prüfstand VII,2002,112,Documentary
tt0254775,movie,La sirène rouge,2002,118,"Action,Crime,Thriller"
tt0254784,movie,Indian Cowboy,2004,84,"Comedy,Romance"
tt0254791,movie,Le stade de Wimbledon,2001,69,Drama
tt0255055,movie,China: The Panda Adventure,2001,48,Drama
tt0255312,movie,Lansdown,2001,80,"Comedy,Thriller"
tt0255348,movie,March,2001,92,Drama
tt0255414,movie,Negocio Redondo,2001,94,"Comedy,Drama"
tt0255432,movie,Now & Forever,2002,101,"Drama,Romance"
tt0255443,movie,Deadly Engagement,2002,92,"Action,Adventure"
tt0255477,movie,Pinocchio,2002,108,"Comedy,Family,Fantasy"
tt0255623,movie,Subterano,2003,96,"Horror,Sci-Fi"
tt0255637,movie,Terrorama!,2001,103,"Comedy,Drama"
tt0255653,movie,Tortilla Soup,2001,102,"Comedy,Drama,Romance"
tt0255655,movie,The Trade,2003,91,Drama
tt0255702,movie,Wishcraft,2002,102,Horror
tt0255713,movie,Zubeidaa,2001,153,"Biography,Drama,History"
tt0255734,tvSeries,Grounded for Life,2001,22,Comedy
tt0255797,movie,Angels Crest,2002,87,Thriller
tt0255798,movie,The Animal,2001,84,"Comedy,Sci-Fi"
tt0255819,movie,Baby Boy,2001,130,"Crime,Drama,Romance"
tt0255820,movie,Return to Babylon,2013,75,"Biography,Comedy,Drama"
tt0255909,movie,Cubbyhouse,2001,89,"Horror,Thriller"
tt0255958,movie,Daun Haus,2001,95,"Comedy,Crime,Drama"
tt0256009,movie,El espinazo del diablo,2001,106,"Drama,Horror,Thriller"
tt0256033,movie,Long maan chun ching,2004,84,"Comedy,Romance"
tt0256084,movie,How Harry Became a Tree,2001,99,Drama
tt0256103,movie,Intimacy,2001,119,"Drama,Romance"
tt0256155,movie,Beneath Loch Ness,2001,96,"Action,Adventure,Fantasy"
tt0256259,movie,Pauline & Paulette,2001,78,"Comedy,Drama"
tt0256276,movie,Possession,2002,102,"Drama,Mystery,Romance"
tt0256278,tvSeries,Power Rangers Time Force,2001,30,"Action,Adventure,Crime"
tt0256341,movie,Road to Redemption,2001,89,"Action,Comedy,Drama"
tt0256359,movie,The Safety of Objects,2001,121,Drama
tt0256374,movie,Pretty When You Cry,2001,90,"Crime,Drama,Thriller"
tt0256380,movie,Shallow Hal,2001,114,"Comedy,Drama,Fantasy"
tt0256400,movie,Sometimes a Hero,2003,91,"Action,Crime,Drama"
tt0256408,movie,Startup.com,2001,107,Documentary
tt0256415,movie,Sweet Home Alabama,2002,108,"Comedy,Romance"
tt0256524,movie,The Curse of the Jade Scorpion,2001,103,"Comedy,Crime,Mystery"
tt0256531,movie,Young Blades,2001,92,"Action,Adventure"
tt0256666,movie,Ce vieux rêve qui bouge,2001,51,"Comedy,Drama"
tt0256692,movie,Chori Chori Chupke Chupke,2001,165,"Comedy,Drama,Musical"
tt0256703,movie,Djogo,2002,98,Comedy
tt0256739,movie,Emil und die Detektive,2001,107,"Adventure,Comedy,Crime"
tt0256761,movie,Die Frau die an Dr. Fabian zweifelte,2002,89,"Comedy,Crime,Drama"
tt0256766,movie,Gallito Ciego,2001,89,Crime
tt0256856,movie,Kept,2001,98,"Drama,Thriller"
tt0256871,movie,Last Wedding,2001,100,"Comedy,Drama,Music"
tt0257019,movie,Purpose,2002,96,Drama
tt0257044,movie,Road to Perdition,2002,117,"Crime,Drama,Thriller"
tt0257076,movie,S.W.A.T.,2003,117,"Action,Adventure,Crime"
tt0257106,movie,Scary Movie 2,2001,83,"Comedy,Horror"
tt0257206,movie,The Suitcase,2002,56,"Action,Crime,Thriller"
tt0257215,movie,En sång för Martin,2001,117,"Drama,Music,Romance"
tt0257231,movie,Torrente 2: Misión en Marbella,2001,99,"Action,Comedy,Crime"
tt0257245,movie,Une jeune fille à la fenêtre,2001,90,Drama
tt0257282,movie,Bolivar soy yo,2002,93,"Comedy,Drama,History"
tt0257290,movie,Üvegtigris,2001,100,Comedy
tt0257316,tvSeries,My Uncle Silas,2001,140,"Comedy,Drama,Family"
tt0257355,movie,A.K.A. Birdseye,2002,90,"Comedy,Crime"
tt0257360,movie,About Schmidt,2002,125,Drama
tt0257408,movie,Judgment,2001,105,"Drama,Sci-Fi,Thriller"
tt0257434,movie,Being Light,2001,96,Comedy
tt0257447,movie,Black Diamond,2001,70,Documentary
tt0257510,movie,Crocodile 2: Death Swamp,2002,93,"Action,Adventure,Horror"
tt0257516,movie,Cursed,2005,97,"Comedy,Horror,Mystery"
tt0257568,movie,Kangaroo Jack,2003,89,"Action,Adventure,Comedy"
tt0257606,movie,The End of the Road,2001,97,"Documentary,Music"
tt0257721,movie,Good Neighbor,2001,86,Thriller
tt0257727,movie,Die Gottesanbeterin,2001,93,"Comedy,Thriller"
tt0257750,movie,Heart of Stone,2001,90,"Crime,Drama,Mystery"
tt0257756,movie,High Crimes,2002,115,"Crime,Drama,Mystery"
tt0257930,movie,Monas verden,2001,85,Comedy
tt0257935,movie,Morlang,2001,94,Drama
tt0257947,movie,My Dark Days,2001,90,Thriller
tt0257953,movie,NSync: Bigger Than Live,2001,48,"Documentary,Music"
tt0258000,movie,Panic Room,2002,112,"Crime,Drama,Thriller"
tt0258038,movie,Pootie Tang,2001,81,"Action,Adventure,Comedy"
tt0258068,movie,The Quiet American,2002,101,"Drama,Romance,Thriller"
tt0258100,movie,Run Ronnie Run,2002,86,Comedy
tt0258127,movie,Liars Club,2001,99,"Comedy,Romance"
tt0258143,movie,Seule avec la guerre,2001,58,Documentary
tt0258153,movie,S1m0ne,2002,117,"Comedy,Drama,Sci-Fi"
tt0258159,movie,Siniestro,2001,82,"Drama,Romance"
tt0258242,movie,Loin,2001,120,Drama
tt0258273,movie,Lovely & Amazing,2001,91,"Comedy,Drama,Romance"
tt0258463,movie,The Bourne Identity,2002,119,"Action,Mystery,Thriller"
tt0258470,movie,Bubble Boy,2001,84,"Adventure,Comedy,Romance"
tt0258490,movie,Khushi,2001,169,"Drama,Romance"
tt0258493,movie,Children of the Setting Suns,2006,58,Drama
tt0258512,movie,Danny's Wish,2001,98,"Drama,Family"
tt0258534,movie,Dorian,2003,89,"Horror,Thriller"
tt0258620,tvSeries,Going to California,2001,45,"Comedy,Drama"
tt0258760,movie,Lammbock,2001,93,"Comedy,Crime"
tt0258816,movie,The Reckoning,2003,112,"Crime,Drama,Mystery"
tt0258827,movie,Mädchen Mädchen!,2001,90,Comedy
tt0258834,movie,Nebraska Supersonic,2001,75,Comedy
tt0258841,movie,Nine Tenths,2002,80,"Horror,Thriller"
tt0258877,movie,The Perfect You,2002,90,"Comedy,Romance"
tt0258901,movie,The Luau,2005,90,Comedy
tt0258967,movie,The Unsaid,2001,111,"Crime,Drama,Mystery"
tt0259017,movie,Swimming Upstream,2002,105,Drama
tt0259054,movie,Ordinary Sinner,2001,91,"Drama,Romance"
tt0259060,movie,La tour Montparnasse infernale,2001,92,Comedy
tt0259097,movie,Vyhnání z ráje,2001,124,Drama
tt0259117,movie,Zeitsprung,2001,97,Documentary
tt0259123,movie,Ørkenens juvel,2001,95,Family
tt0259134,movie,Corto Maltese: La cour secrète des Arcanes,2002,92,"Adventure,Animation,Drama"
tt0259144,tvSeries,Some of My Best Friends,2001,30,Comedy
tt0259145,tvSeries,Kristin,2001,30,Comedy
tt0259218,movie,Blind Obsession,2001,90,"Drama,Thriller"
tt0259288,movie,Dragonfly,2002,104,"Drama,Fantasy,Mystery"
tt0259289,movie,Du soleil pour les gueux,2001,55,"Comedy,Drama"
tt0259324,movie,Ghost Rider,2007,110,"Action,Fantasy,Thriller"
tt0259340,movie,Grégoire Moulin contre l'humanité,2001,90,"Comedy,Romance"
tt0259354,movie,Hou niao,2001,111,"Comedy,Romance"
tt0259376,movie,Juego de Luna,2001,96,Drama
tt0259386,movie,Knight Club,2001,90,"Action,Drama,Thriller"
tt0259393,movie,Lantana,2001,121,"Drama,Mystery,Romance"
tt0259417,movie,Malunde,2001,119,Drama
tt0259424,movie,Mari del sud,2001,94,Comedy
tt0259440,movie,Se souvenir des belles choses,2001,110,"Drama,Romance"
tt0259446,movie,My Big Fat Greek Wedding,2002,95,"Comedy,Drama,Romance"
tt0259484,movie,Paid in Full,2002,97,"Action,Crime,Drama"
tt0259497,movie,Pendulum,2001,95,"Crime,Mystery,Thriller"
tt0259538,movie,Returning Mickey Stern,2002,92,Comedy
tt0259561,movie,Se fossi in te,2001,101,Comedy
tt0259567,movie,Perfect Opposites,2004,99,"Drama,Romance"
tt0259690,movie,The Truth Game,2001,90,Drama
tt0259711,movie,Vanilla Sky,2001,136,"Fantasy,Mystery,Romance"
tt0259729,movie,La volpe a tre zampe,2004,88,Drama
tt0259730,movie,La voz de su amo,2001,105,"Crime,Drama"
tt0259742,movie,Xin shi zi jie tou,2001,104,Drama
tt0259822,movie,0.45,2006,101,"Crime,Drama,Thriller"
tt0259929,movie,Christmas Carol: The Movie,2001,77,"Animation,Family,Fantasy"
tt0259991,movie,Du pic au coeur,2001,85,"Comedy,Romance"
tt0260023,movie,A Festa de Margarette,2003,90,Comedy
tt0260036,movie,Félix et Lola,2001,89,"Drama,Romance"
tt0260136,movie,Kuen san,2001,92,"Action,Fantasy,Sci-Fi"
tt0260185,movie,Mischka,2002,117,"Comedy,Drama,Family"
tt0260198,movie,C'est la vie,2001,113,Drama
tt0260216,movie,Night Class,2001,90,"Crime,Thriller"
tt0260225,movie,Ne dis rien,2001,84,Drama
tt0260283,movie,La plage noire,2001,114,Drama
tt0260293,movie,A Praga,2021,80,"Drama,Horror"
tt0260320,movie,National Lampoon's Repli-Kate,2002,96,"Comedy,Sci-Fi"
tt0260325,movie,The Ring of the Buddha,2002,92,"Adventure,Documentary,Drama"
tt0260414,movie,Taking Sides,2001,108,"Drama,Music,War"
tt0260522,movie,W pustyni i w puszczy,2001,111,"Adventure,Family"
tt0260596,tvSeries,100 Centre Street,2001,60,"Crime,Drama"
